channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
PO4,sub-005,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.5362115840708696,0.49333333333333335,0.4874984091467403,0.4910967773981472,0.4933333333333334,0.24
PO5,sub-005,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.5333193166318945,0.48,0.4833038635855538,0.48882593705673577,0.48,0.21999999999999997
PO6,sub-005,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5577404126606282,0.54,0.5407504224123647,0.5689679300559085,0.54,0.31000000000000005
PO7,sub-005,"{""C"": 48.32930238571752, ""gamma"": ""scale""}",0.5611452373203787,0.43333333333333335,0.43430499130018535,0.4359026894777122,0.4333333333333333,0.15000000000000002
PO8,sub-005,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5491549405930997,0.5466666666666666,0.5482152381957197,0.5536139212966741,0.5466666666666667,0.31999999999999995
Oz,sub-005,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.4804711197319576,0.46,0.4578850919987325,0.48694551245089696,0.45999999999999996,0.18999999999999995
O1,sub-005,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.5186663738557301,0.47333333333333333,0.47398088023088025,0.4758342072006669,0.47333333333333333,0.20999999999999996
O2,sub-005,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.5294766823270823,0.5133333333333333,0.5075263986006197,0.5229070824682109,0.5133333333333333,0.27
Fpz,sub-006,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.4794515910612008,0.35,0.3499764016195941,0.3516801172094571,0.35000000000000003,0.025000000000000022
Fp1,sub-006,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.4929274570469199,0.37,0.36924358992965733,0.36895781813705025,0.36999999999999994,0.05500000000000005
Fp2,sub-006,"{""C"": 100.0, ""gamma"": ""scale""}",0.4478578489424085,0.39,0.38757467688494324,0.3911257631257632,0.38999999999999996,0.08499999999999996
AF3,sub-006,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.4983732140923767,0.37666666666666665,0.3736972266384031,0.3785814503027618,0.37666666666666665,0.06499999999999995
AF4,sub-006,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.4932414266816833,0.42333333333333334,0.42204966989557374,0.4254138502504516,0.42333333333333334,0.135
AF7,sub-006,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.5015369093678187,0.44,0.43810250491461294,0.4372098844470214,0.43999999999999995,0.16000000000000003
AF8,sub-006,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.5271257515524358,0.39666666666666667,0.39672242835591626,0.39763740161152755,0.39666666666666667,0.09499999999999997
Fz,sub-006,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.48980726510628747,0.43666666666666665,0.43637849709981613,0.43780179545522024,0.4366666666666667,0.15500000000000003
F1,sub-006,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.5292501843897782,0.43333333333333335,0.42883323069882323,0.4296647796647797,0.43333333333333335,0.15000000000000002
F2,sub-006,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5062669517308062,0.43333333333333335,0.43430291099571217,0.4389097596844472,0.43333333333333335,0.15000000000000002
F3,sub-006,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.544720213929888,0.4766666666666667,0.4710140220976134,0.4781383476129098,0.4766666666666666,0.21499999999999997
F4,sub-006,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.5061827462712746,0.46,0.4510431481984274,0.45848927526703553,0.45999999999999996,0.18999999999999995
F5,sub-006,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.5216233035132968,0.55,0.5482747032414056,0.5518742740849616,0.55,0.32499999999999996
F6,sub-006,"{""C"": 48.32930238571752, ""gamma"": ""scale""}",0.5120150050801924,0.45666666666666667,0.4567768158620202,0.45985886980160795,0.4566666666666667,0.18500000000000005
F7,sub-006,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5413536519422747,0.5366666666666666,0.5331513334939952,0.5326398628642668,0.5366666666666667,0.30500000000000005
F8,sub-006,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.5599022285555951,0.48,0.48019851640664185,0.48437624755606956,0.48,0.21999999999999997
FCz,sub-006,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.546610666392099,0.47,0.4712396465276047,0.4858367503143623,0.47000000000000003,0.20499999999999996
FC1,sub-006,"{""C"": 100.0, ""gamma"": ""auto""}",0.5635769607111465,0.4866666666666667,0.48203751065643646,0.49205128205128207,0.48666666666666664,0.22999999999999998
FC2,sub-006,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5300700210225645,0.47333333333333333,0.4707504346516384,0.47503220697561727,0.47333333333333333,0.20999999999999996
FC3,sub-006,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.555630753325273,0.5166666666666667,0.5172147001934235,0.5226504172156347,0.5166666666666667,0.275
FC4,sub-006,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5347564514415099,0.49666666666666665,0.496491766569906,0.49792429792429793,0.49666666666666665,0.245
FC5,sub-006,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.5555819211075934,0.5566666666666666,0.5565359894436641,0.5576007326007326,0.5566666666666668,0.33499999999999996
FC6,sub-006,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.5472377829245424,0.49666666666666665,0.4831147888685801,0.4948681226876716,0.49666666666666665,0.245
FT7,sub-006,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5707974880087116,0.5566666666666666,0.5584563584563584,0.5608818441296833,0.5566666666666666,0.33499999999999996
FT8,sub-006,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5812616427546782,0.5233333333333333,0.5119976415342662,0.5254335454450986,0.5233333333333333,0.28500000000000003
Cz,sub-006,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.5616948053001184,0.4633333333333333,0.46392462254396355,0.4772482619013872,0.4633333333333334,0.19499999999999995
C1,sub-006,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.5785095685593199,0.4766666666666667,0.47201534098085823,0.47968321877522363,0.47666666666666674,0.21499999999999997
C2,sub-006,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.508301154809559,0.44,0.4376882651900073,0.43864429524709614,0.43999999999999995,0.16000000000000003
C3,sub-006,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.5522630722862,0.4633333333333333,0.45995813636829447,0.4659165542491002,0.4633333333333334,0.19499999999999995
C4,sub-006,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.48649265257890323,0.5133333333333333,0.5006282381733448,0.5148352248352249,0.5133333333333333,0.27
C5,sub-006,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.5612501497038874,0.4766666666666667,0.46826883438538935,0.4882977071077718,0.47666666666666674,0.21499999999999997
C6,sub-006,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5380577975750441,0.5,0.484006734006734,0.49951267056530213,0.5,0.25
T7,sub-006,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.563550841283814,0.49666666666666665,0.49550225307801066,0.5165167851269806,0.49666666666666665,0.245
T8,sub-006,"{""C"": 100.0, ""gamma"": ""auto""}",0.5245033869132186,0.48333333333333334,0.47481607243916235,0.4755329457364341,0.4833333333333334,0.22499999999999998
CP1,sub-006,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.4253754482897543,0.41,0.39466410103694205,0.42161252961160084,0.41,0.11499999999999999
CP2,sub-006,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.44857614182326827,0.4066666666666667,0.4051170286496823,0.40466444870114593,0.4066666666666667,0.10999999999999999
CP3,sub-006,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.4713854927615118,0.36333333333333334,0.3576163929028562,0.3721460261586611,0.36333333333333334,0.04500000000000004
CP4,sub-006,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.5240953975501629,0.44,0.44138681697367144,0.44493529737638315,0.44,0.16000000000000003
CP5,sub-006,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.5331294576274496,0.39666666666666667,0.3914967598370964,0.398014266435319,0.39666666666666667,0.09499999999999997
CP6,sub-006,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.5237864223377832,0.49333333333333335,0.4946858450818039,0.4975468975468975,0.49333333333333335,0.24
TP7,sub-006,"{""C"": 48.32930238571752, ""gamma"": ""scale""}",0.5316232883045554,0.44,0.43518142819264477,0.45145946485010285,0.43999999999999995,0.16000000000000003
TP8,sub-006,"{""C"": 100.0, ""gamma"": ""auto""}",0.5168490089774614,0.5233333333333333,0.5243705379341725,0.5279352226720647,0.5233333333333333,0.28500000000000003
