protocol,family,model,variant,dataset,channel,n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,P3,11,50.196614979223675,10.990149624533451,49.59063794405721,11.127030874556352,51.75817590852133,11.099496904143939,50.1934496479951,10.990587776704192,0.25291799045953545,0.16485655097991236
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,P4,11,54.28722002635046,10.200701381879876,53.47760267047922,11.404168697914043,55.711855723738736,10.209113797787916,54.28650137741047,10.201202360185551,0.3142955651497353,0.1530193994674968
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,P5,11,48.50096280531063,12.411191432570108,47.39404807428279,13.723359173760032,47.77905303392249,14.03464553871658,48.499234771962044,12.410476537099674,0.22749229454667522,0.1861587065202756
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,P6,11,54.86378838552751,12.374381136882356,54.258807649573285,13.033848509136192,55.97815125233676,11.745793045256292,54.86562595653505,12.373670075132086,0.32295267302960645,0.18561732784152904
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,P7,11,49.98510185466707,11.696756389135835,49.030866575283014,12.460094373269769,51.149568113631794,11.567194185850573,49.99081726354454,11.697229157940756,0.24981624887956635,0.1754545742414331
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,P8,11,52.13499543934327,11.398932091812283,51.45049170065554,12.111906618404266,52.941531535885666,10.812166498359058,52.13253749617386,11.40051223609113,0.28198541340141836,0.1710093897777119
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,POz,11,51.95510286814634,12.91813212513578,50.34267550507656,15.444565710216999,53.191294623373274,11.794251906662659,51.9537802265075,12.918145893680192,0.2793004545683432,0.19377225808193557
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,PO3,11,52.34934630586804,10.836825440918158,51.64303040320907,11.126878480111877,54.243492022028875,11.08783545680818,52.344658708295064,10.836601792189857,0.28520168952176,0.16255050307530403
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,PO4,11,49.95236647410561,11.330942158258434,49.04261289366895,12.207399109526762,50.52993871412904,11.40711727822089,49.95286195286195,11.330598688583311,0.24925451707263477,0.169985644796157
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,PO5,11,50.6835917705483,11.529209015651794,50.07278531850441,11.40802737674358,51.932530865552195,11.846374398103054,50.68533823079277,11.530071788115483,0.26026431210835094,0.17294328540788953
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,PO6,11,51.40822945170771,11.30260843889657,50.56185565447956,12.074725024438205,52.428825326275096,12.068913769495431,51.4058769513315,11.303584371993079,0.27109239690230036,0.1695520013212293
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,PO7,11,51.10823958650046,11.285563955110668,50.28788185461479,11.435423322056423,52.84954656762481,11.347778180822221,51.106825834098565,11.284726756402566,0.2666043247466016,0.1692720473675657
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,PO8,11,51.25732238775718,11.800087936038167,50.15136306231652,13.237698581877162,52.20309225399973,11.339987599742416,51.25742271196817,11.800068362444202,0.2688404452690167,0.1770051147483565
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,Oz,11,46.07509881422925,12.305578228681064,44.24221691986332,14.903402354797926,44.500647363746836,16.178117593504115,46.07499234771962,12.305561569443496,0.19111374696791714,0.18458168491303587
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,O1,11,49.28904428904429,11.136574254033142,48.623853060646454,11.070148005673923,50.22544915542441,11.29747450512451,49.28833792470156,11.136256545568477,0.23932122931023694,0.16704212301791183
strict_loso_gpu_svm_single_channel,single_channel,singlem,downstream_excluded,wbcic_3c,O2,11,50.378129117259554,9.716754087647224,50.09123259409417,9.699363246538697,50.692900683083984,9.738541464807074,50.37618610345883,9.717317560162494,0.2556424795829925,0.14575985421728413
